 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12540989;"100 metros";"";"1";"0";"";"";"2024-11-04 00:00:00.0";"2024-11-04 23:59:00.0";"17:00";"X Ciclo de cine y bioética.   Lugar de celebración: Centro Cultural Casa de Vacas de 17 a 20 horas.  Temática: esperanza y superación.  Presentación: Benjamín Herreros, médico internista.  Introducción: Carlos Mascías, médico especialista en medicina familiar y comunitaria.  Proyección de película: 100 metros.  Coloquio: Dani Rovira, actor y Fernando Rodríguez La Fuente, crítico cinematográfico.  Clausura: Músicas de cine, Dúo de Guitarra Contraste.  Entrega de entradas desde una hora antes en el Centro Cultural, máximo dos entradas por persona hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6012b8d6e6742910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906571939961";"-3.684053112760816";"/contenido/actividades/CineActividadesAudiovisuales";""
12548497;"17.ª Edición Mi Primer Festival de Cine. Talleres";"3,5 euros";"0";"1";"S";"";"2024-11-16 00:00:00.0";"2024-11-23 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d10f2d5c9662910VgnVCM1000001d4a900aRCRD";"17.ª edición Mi primer festival de cine | Talleres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b220f2d5c9662910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Niños,/usuario/Familias"
12513819;"17.ª Edición Mi Primer Festival de Cine. Talleres";"Varios, consultar programa de actividades";"0";"1";"D";"";"2024-11-10 00:00:00.0";"2024-11-24 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72fe02a2fa0e1910VgnVCM1000001d4a900aRCRD";"17.ª Edición Mi primer Festival de Cine";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fe02a2fa0e1910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Niños,/usuario/Familias"
12513834;"38º Certamen Coreográfico de Madrid";"14 euros";"0";"1";"L,M,X,J,V,S,D";"";"2024-12-04 00:00:00.0";"2024-12-08 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56af02a2fa0e1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/DanzaBaile";""
12563114;"4Sonora";"Entrada libre hasta completar aforo  ";"0";"0";"";"";"2024-11-03 00:00:00.0";"2024-11-03 23:59:00.0";"";"CentroCentro colabora un año más con la Asociación Madrileña de Compositores, acogiendo cuatro de los conciertos que conforman el programa general de COMA?24, Festival Internacional de Música Contemporánea de Madrid.  03.11.2024 4Sonora Émilie Langlais, violín; Raúl Suárez, violín; Alfonso Noriega, viola; Sara Chordà, violonchelo  BEATRIZ ARZAMENDI (1961)                                          Paraíso perdido* I. Interior del infierno II. Caída del ángel III. Del cielo esta es la puerta IV. Paseo por el paraíso V. Guerra en los cielos VI. Tentación y caída de Adán y Eva  LAURA DE LAS HERAS (1998)                                          Cuarteto de la dulce queja  DOMINGO J. SÁNCHEZ (1970)                                        Cuarteto de cuerda nº2 Post Tenebras Lux* I. Verbum II. Tenebrae III. Lacrimosum IV. Lux  CARLOS HERNÁNDEZ SÁNCHEZ (1980)                         Tres litografías*  CARLOS MARIO GLEZ. PORTELA (1941)                        Pervicax, op.37*   ENRIQUE IGOA (1958)                                                       Cuarteto nº2 'La frontera de la lluvia' op.37 (2000/rev.2024)*  CRUZ LÓPEZ DE REGO (1957)                                          Incomunicación (2009)  4Sonora es un proyecto comprometido con la recuperación, experimentación y promoción de la música escrita para cuarteto en los siglos XX y XXI, con una atenta mirada hacia la creación iberoamericana. Forjado en la Academia de Música Contemporánea del Festival de Lucerna y con base en España, tras su debut en el XIV Festival de Ensembles de los Teatros del Canal de Madrid, en 2024 2024 es grupo en residencia del Festival de Potries y ha participado en el Rafel Festival, el CIMCA de Cantabria y el ciclo de conciertos del Cèntric en El Prat de Llobregat. Regresando en 2025 a la temporada de Los Teatros del Canal, desarrollarán también un proyecto para sexteto de cuerda junto al violista Garth Knox y al cellista Pierre Strauch, que conmemora el 150 aniversario del nacimiento de Arnold Schoenberg y el centenario de Pierre Boulez. Junto a la soprano Sabina Puértolas y la discográfica IBS Classical, a finales de 2024 estarán inmersos en la grabación de la obra integral para cuarteto del compositor Roberto Sierra y en un proyecto de repertorio europeo con Heinz Holliger.  Emilie Langlais (violín) Inmersa en el mundo del arte desde temprana edad, se formó en su ciudad natal, Angers, y continuó su educación en el Conservatorio Nacional Regional de Nantes y posteriormente en el Conservatorio Nacional Superior de Música de París, donde obtuvo el primer premio en violín y música de cámara. En el año 2000, gana las audiciones para unirse a la Orquesta Sinfónica del Gran Teatro del Liceo, donde desde 2006 ocupa la plaza de solista de segundos violines. Ha formado parte de múltiples formaciones camerísticas, ofreciendo conciertos y recitales en Singapur, Alemania, Francia e Inglaterra, y consolidando así su reputación como una talentosa y versátil violinista.  Raúl Suárez (violín) Raúl Suárez se forma en el Conservatorio Nacional Superior de Música y Danza de París, la Universidad de Música y Arte Dramático de Viena y la Escuela Superior de Música Reina Sofía en Madrid. Su infatigable interés por la música contemporánea lo ha llevado a colaborar con compositores como Péter Eötvös, George Benjamin, Ana Maria Avram y Iancu Dumitrescu, participando en estrenos mundiales de algunas de sus obras. Ha sido miembro regular del ensemble Le Balcon y el Hyperion Ensemble actuando en festivales como el SPECTRUM XXI en París, Londres y Berlín, y en el Ars Musica de Bélgica. También ha sido violinista en los ensembles contemporáneos del Aspen Music Festival en Estados Unidos y del Festival de Lucerna en Suiza. Actualmente es violinista en la Orquesta Sinfónica del Gran Teatro del Liceo en Barcelona.  Alfonso Noriega (viola) Comienza sus estudios en Oviedo, continuando su formación en la Guildhall School of Music, el Banff Center de C";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=42dead71d9f92910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.41902261618159";"-3.692188193693138";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12557396;"91 Salón de Otoño";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-10-31 00:00:00.0";"2024-11-24 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f5f6aec3e492910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906571939961";"-3.684053112760816";"/contenido/actividades/Exposiciones";""
12519717;"A Christmas Carol";"Disponibles próximamente.  12 euros adultos. 8 euros niños/as (más gastos de gestión).  Sólo se devolverá el importe de la entrada en caso de que la organización cancele la actividad.";"0";"0";"";"";"2024-12-21 00:00:00.0";"2024-12-21 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d9c69718bef1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD";"Casa del Lector";"3";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"/usuario/Familias"
12518159;"A la fresca";"21 euros";"0";"1";"M,X,J,V,S,D";"";"2025-02-06 00:00:00.0";"2025-02-23 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd729f45bf9e1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=835295423e700910VgnVCM2000001f4a900aRCRD";"Nave 10 Matadero. Creación Dramática Contemporánea";"1,6";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12534372;"A toda vela";"8 euros por alumno (Grupos mínimo 20 alumnos). El pago se realizará por transferencia por el total.  Más información y reserva de tu visita para el curso 2024-25 en el correo info@casalector.es .";"0";"1";"L,M,X,J,V";"";"2024-10-01 00:00:00.0";"2025-06-01 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59d5e7da8b822910VgnVCM1000001d4a900aRCRD";"A toda vela";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f1e5e7da8b822910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"";""
12513831;"A Traveler's Needs";"3,5 euros";"0";"0";"";"";"2024-12-04 00:00:00.0";"2024-12-04 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=987f02a2fa0e1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12534365;"Acción teatro";"Actividad gratuita con inscripción previa";"1";"1";"V";"";"2024-10-18 00:00:00.0";"2025-02-14 23:59:00.0";"11:30";"horario: de 11:30 a 13:30h (120 min.)   Curso de formación teatral para personas con o sin experiencia interpretativa que sirve para desarrollar habilidades de comunicación interpersonal, activar la creatividad, fomentar el arte dramático y convertirnos en actores y actrices presentes y verdaderos. Porque creemos que todas las personas tienen que tener un espacio seguro donde desarrollar su arte interpretativo, creando juntos entornos saludables que además mejoren indudablemente nuestra salud emocional y nuestras capacidades.    Imparte: Con Causa, Conexiones Creativas Eva Latonda y Maru García Ochoa  Más información e inscripción";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3595e7da8b822910VgnVCM1000001d4a900aRCRD";"El arte de vivir";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f95e7da8b822910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD";"Casa del Lector";"3";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";""
12536930;"Acompañamiento digital a personas mayores";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-10-14 00:00:00.0";"2025-06-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b58d89ad2232910VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
12543811;"Actividad infantil: Descubre el Gato con botas. Yincana en el museo.";"";"1";"1";"M,X,J,V,S,D";"4/11/2024;28/10/2024;";"2024-10-22 00:00:00.0";"2024-11-10 23:59:00.0";"10:00";"Dentro del programa 'Actividades paralelas' del Teatro Real, en el que el Museo de Historia de Madrid, colabora desde años anteriores. Presentamos, en esta ocasión, acompañando a la representación del Gato con botas, en el Real Teatro del Retiro, dentro del programa   El Real Junior, una yincana por el museo, para niños y niñas de 3 a 6 años, y de 7 a 9 años. En la que según van avanzando por el museo, van completando el cuento del Gato con botas de Charles Perrault. Los materiales para la yincana estarán disponibles en el mostrador de información. Aunque la ópera va a estar en cartel solo desde el 12 al 20 de octubre, se ha ampliado la disponibilidad de la yincana,hasta el domingo 10 de noviembre. ¡Os esperamos!";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=726ec13cc1d42910VgnVCM2000001f4a900aRCRD";"Actividad infantil: Descubre el Gato con botas. Juego en el museo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e02dc8e0ec42910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"Museo de Historia de Madrid";"1,6";"CALLE";"FUENCARRAL";"78";"CENTRO";"JUSTICIA";"28004";"440550";"4475251";"40.42577054821346";"-3.700845660719608";"/contenido/actividades/ExcursionesItinerariosVisitas";"/usuario/Niños"
12306355;"Actividades en el centro juvenil 'Carabanchel Alto'. Noviembre 2024";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-11-01 00:00:00.0";"2024-11-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c98efeefeb4fd810VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'Carabanchel Alto'. Noviembre 2024";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c21efeefeb4fd810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2565d2d6fe9a6110VgnVCM1000000b205a0aRCRD";"Centro Juvenil Carabanchel Alto";"1";"CALLE";"ALFONSO FERNANDEZ";"23";"CARABANCHEL";"BUENAVISTA";"28044";"435861";"4468746";"40.366822704148795";"-3.755451103709316";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Jovenes"
12309131;"Actividades en el centro juvenil 'Chamberí'. Noviembre 2024";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-11-01 00:00:00.0";"2024-11-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=296728f1aa80e810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Chamberí'. Septiembre 2024";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf1728f1aa80e810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7054251933357310VgnVCM2000000c205a0aRCRD";"Centro Juvenil Chamberí";"1";"CALLE";"RAIMUNDO FERNANDEZ VILLAVERDE";"2";"CHAMBERI";"RIOS ROSAS";"28003";"440346";"4477568";"40.44661949643803";"-3.703467785151993";"/contenido/actividades/CursosTalleres/Arte";"/usuario/Jovenes"
12309171;"Actividades en el centro juvenil 'El Sitio de mi recreo' (Villa de Vallecas). Noviembre 2024";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-11-01 00:00:00.0";"2024-11-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e90a16ca7290e810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'El Sitio de mi recreo' (Villa de Vallecas). Noviembre 2024";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=379916ca7290e810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"1";"CALLE";"REAL DE ARGANDA";"39";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Jovenes"
12309514;"Actividades en el centro juvenil 'Hontalbilla' (Fuencarral - El Pardo). Noviembre 2024";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-11-01 00:00:00.0";"2024-11-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c5d416ca7290e810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Hontalbilla' (Fuencarral - El Pardo). Septiembre 2024";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=832416ca7290e810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=afc93331c9ee2210VgnVCM2000000c205a0aRCRD";"Centro Juvenil Hontalbilla (Fuencarral - El Pardo)";"0";"CALLE";"HONTALBILLA";"10";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"441474";"4482632";"40.49231828430878";"-3.6906342081203283";"";"/usuario/Jovenes"
12387966;"Actividades en el centro juvenil 'Ouka Leele'. Noviembre 2024.";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-11-01 00:00:00.0";"2024-11-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d254c920addf810VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'Ouka Leele'. Septiembre 2024.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c924c920addf810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9721133100fbf810VgnVCM1000001d4a900aRCRD";"Centro Juvenil Ouka Leele";"1";"CALLE";"BRONCE";"16";"ARGANZUELA";"LEGAZPI";"28045";"441570";"4471202";"40.389367699255175";"-3.6884383126394686";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"/usuario/Jovenes"
12301566;"Actividades en el centro juvenil 'Pipo Velasco'. Noviembre 2024.";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-11-01 00:00:00.0";"2024-11-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ff50712f95ed810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Pipo Velasco'. Noviembre 2024.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01340712f95ed810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d2795e39a36810VgnVCM2000001f4a900aRCRD";"Centro Juvenil Pipo Velasco (Usera)";"1";"CALLE";"AVENA";"5";"USERA";"ZOFIO";"28026";"439248";"4469889";"40.37738097077752";"-3.715659887802671";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"/usuario/Jovenes"
12309582;"Actividades en el centro juvenil 'Tetuán Punto Joven'. Noviembre 2024";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-11-01 00:00:00.0";"2024-11-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=00dbfc1fe590e810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Tetuán Punto Joven'. Noviembre 2024";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e8afc1fe590e810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f9e41aee5a2a110VgnVCM1000000b205a0aRCRD";"Centro Juvenil Tetuán Punto Joven";"0";"CALLE";"DULCINEA";"4";"TETUAN";"CUATRO CAMINOS";"28020";"440651";"4477630";"40.447199849232135";"-3.6998771920981004";"";"/usuario/Jovenes"
12577255;"Acto conmemorativo por el 35º aniversario de la Caída del Muro de Berlín";"";"1";"0";"";"";"2024-11-08 00:00:00.0";"2024-11-08 23:59:00.0";"12:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba1f2805a42e2910VgnVCM1000001d4a900aRCRD";"Ciclo de conferencias: Libertad sin muros";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2765c244f1662910VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ConferenciasColoquios";""
12461498;"Actuación Circense 'Tentación Divina'";"";"1";"0";"";"";"2024-11-09 00:00:00.0";"2024-11-09 23:59:00.0";"12:00";"Mercurio es un ángel. ¿O más bien deberíamos decir? un espíritu inquieto, ávido de aprendizaje y emociones; aburrido y atrapado en el cielo??? Preocupadamente despreocupada, peligrosamente curiosa, sospechosamente ingenua y con una gran capacidad interpretativa? equivocada, pero interpretativa al fin, Mercurio baja por primera vez a la tierra en Misión Divina. ¿Cómo será este encuentro entre Mercurio y los Humanos? ¿Qué tentaciones y peligros y descubrimientos allí le esperan? ¿Cómo será su descubrimiento terrenal? Mercurio es un ser sin vicios ni prejuicios suelto en este mundo, lleno de aventuras y tentaciones? ¡Y ganas de probarlo todo! Espectáculo de teatro gestual, clown y aéreos.  Para todos los públicos.   Localización: Explanada Avda Rafaela Ybarra (junto la Junta Municipal de Distrito Usera)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52cd845038971910VgnVCM2000001f4a900aRCRD";"Actividades de Calle Abierta";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=692a991674f61910VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CircoMagia";"/usuario/Niños"
12572714;"Actuación del Coro Gospel 'Spirit to All'";"";"1";"0";"";"";"2024-11-30 00:00:00.0";"2024-11-30 23:59:00.0";"12:00";"Sinopsis: El coro y la banda de Spirit to All proponen un emocionante viaje a través del Gospel, el Soul y mucho más. Una experiencia musical para disfrutar y dejarse contagiar por su energía.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=46fcf124782d2910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"1";"AVENIDA";"MORATALAZ";"130";"MORATALAZ";"VINATEROS";"28030";"445141";"4473033";"40.40610655994401";"-3.646521482592748";"/contenido/actividades/Musica";"/usuario/Familias"
